QB X,QB Y,QB_R X,QB_R Y
0,1.099963656947839,0,1.099963652563436
0.011,1.099953860960198,0.011,1.09995385658936
0.022,1.099940744835324,0.022,1.099940740446891
0.033,1.099923228636546,0.033,1.09992322423042
0.044,1.099899904207294,0.044,1.09989989978351
0.05500000000000001,1.099868939224047,0.05500000000000001,1.099868934782827
0.066,1.099827959513598,0.066,1.099827955055411
0.077,1.099773903903166,0.077,1.099773899428813
0.08799999999999999,1.099702845636004,0.08799999999999999,1.099702841146723
0.09899999999999999,1.099609774057418,0.09899999999999999,1.099609769555026
0.11,1.099488329509092,0.11,1.09948832499616
0.121,1.099330483674134,0.121,1.099330479154225
0.132,1.099126157387658,0.132,1.099126152865625
0.143,1.098862768846203,0.143,1.098862764328596
0.154,1.098524708289496,0.154,1.098524703785089
0.165,1.098092742008512,0.165,1.098092737529016
0.176,1.097543360374205,0.176,1.097543355935231
0.187,1.096848102152008,0.187,1.096848097774384
0.198,1.095972909457273,0.198,1.095972905168874
0.209,1.094877590049308,0.209,1.094877585887618
0.2200000000000001,1.093515478439598,0.2200000000000001,1.093515474455358
0.2310000000000001,1.091833384249153,0.2310000000000001,1.091833380511625
0.2420000000000001,1.08977188596775,0.2420000000000001,1.089771882572416
0.2530000000000001,1.087265966969542,0.2530000000000001,1.087265964049521
0.2640000000000001,1.0842459043989,0.2640000000000001,1.084245902142182
0.2750000000000001,1.080638226859019,0.2750000000000001,1.080638225534893
0.2860000000000001,1.076366475655611,0.2860000000000001,1.07636647565637
0.2970000000000001,1.071351454531815,0.2970000000000001,1.071351456440954
0.3080000000000001,1.065510638201813,0.3080000000000001,1.065510642910974
0.3190000000000001,1.058756414630544,0.3190000000000001,1.058756423551312
0.3300000000000001,1.050992824335231,0.3300000000000001,1.050992839802761
0.3410000000000001,1.042110378722023,0.3410000000000001,1.042110404799764
0.3520000000000001,1.031978623779236,0.3520000000000001,1.03197866793699
0.3630000000000002,1.020447387318681,0.3630000000000002,1.02044746409373
0.3740000000000002,1.007315794972793,0.3740000000000002,1.007315934635705
0.3850000000000002,0.9923021827724148,0.3850000000000002,0.9923024537349796
0.3960000000000002,0.9750039900756878,0.3960000000000002,0.9750045633906178
0.4070000000000002,0.9548124229847132,0.4070000000000002,0.9548137858873353
0.4180000000000002,0.9307314303108765,0.4180000000000002,0.9307352391059035
0.4290000000000002,0.9009333992866199,0.4290000000000002,0.9009469336996567
0.4400000000000002,0.8615775412699073,0.4400000000000002,0.8616482223465186
0.4510000000000002,0.8048571543548362,0.4510000000000002,0.805550794530163
0.4620000000000002,0.7265668015529089,0.4620000000000002,0.7342507720162271
0.4730000000000003,0.6338857374564454,0.4730000000000003,0.6748868530555466
0.4840000000000003,0.5352664458689217,0.4840000000000003,0.6354214577962471
0.4950000000000003,0.4349699140755329,0.4950000000000003,0.6061074371562414
0.5060000000000002,0.3365465214864856,0.5060000000000002,0.5818709110300214
0.5170000000000002,0.2471534095067638,0.5170000000000002,0.5603689784155425
0.5280000000000002,0.1826744722280539,0.5280000000000002,0.5405621619893266
0.5390000000000003,0.1467075415786473,0.5390000000000003,0.521877830710017
0.5500000000000003,0.1252851020713993,0.5500000000000003,0.5039831628027851
0.5610000000000003,0.1103452826882662,0.5610000000000003,0.4866717268323027
0.5720000000000003,0.09893760300699986,0.5720000000000003,0.4698128178155767
0.5830000000000003,0.08967239696574759,0.5830000000000003,0.4533227945433321
0.5940000000000003,0.08187132610199825,0.5940000000000003,0.4371496722001149
0.6050000000000003,0.07513222731308312,0.6050000000000003,0.4212640328149628
0.6160000000000003,0.06919757904763797,0.6160000000000003,0.4056540378778002
0.6270000000000003,0.06389250324909898,0.6270000000000003,0.3903230354762476
0.6380000000000003,0.05909287761460367,0.6380000000000003,0.3752890372226731
0.6490000000000004,0.05470758451030507,0.6490000000000004,0.3605856324260981
0.6600000000000004,0.05066797508096781,0.6600000000000004,0.3462638988917297
0.6710000000000004,0.04692128444318784,0.6710000000000004,0.3323944801308107
0.6820000000000004,0.04342634049416148,0.6820000000000004,0.3190680986395086
0.6930000000000004,0.04015067023449755,0.6930000000000004,0.3063915321862191
0.7040000000000004,0.03706849316892152,0.7040000000000004,0.2944756850867956
0.7150000000000004,0.0341592963075103,0.7150000000000004,0.2834152556711066
0.7260000000000004,0.03140680139669753,0.7260000000000004,0.273266418530873
0.7370000000000004,0.02879820177872743,0.7370000000000004,0.2640342120797584
0.7480000000000004,0.02632358663116043,0.7480000000000004,0.2556767469938718
0.7590000000000005,0.02397549511236848,0.7590000000000005,0.2481218307609777
0.7700000000000005,0.02174855845014574,0.7700000000000005,0.2412855335167954
0.7810000000000005,0.01963919789886632,0.7810000000000005,0.2350855274192897
0.7920000000000005,0.0176453530150569,0.7920000000000005,0.2294479201287712
0.8030000000000005,0.01576621939153285,0.8030000000000005,0.2243094025324494
0.8140000000000005,0.01400197899488663,0.8140000000000005,0.2196168684019669
0.8250000000000005,0.01235351050646323,0.8250000000000005,0.2153259765394419
0.8360000000000005,0.01082207233646928,0.8360000000000005,0.2113994394667047
0.8470000000000005,0.009408957784058055,0.8470000000000005,0.2078053931921141
0.8580000000000005,0.008115130262283332,0.8580000000000005,0.2045159854566855
0.8690000000000005,0.00694085607569683,0.8690000000000005,0.2015062252873049
0.8800000000000006,0.005885361600736053,0.8800000000000006,0.1987531002211695
0.8910000000000006,0.004946548740210921,0.8910000000000006,0.1962349531513946
0.9020000000000006,0.00412080461217179,0.9020000000000006,0.1939311010261819
0.9130000000000006,0.003402936320271956,0.9130000000000006,0.191821666267838
0.9240000000000006,0.00278624846437196,0.9240000000000006,0.1898875788184571
0.9350000000000006,0.00226276126748649,0.9350000000000006,0.1881106955648442
0.9460000000000006,0.001823544891924852,0.9460000000000006,0.1864739786972691
0.9570000000000006,0.001459126435579509,0.9570000000000006,0.1849616779818768
0.9680000000000006,0.001159915678278088,0.9680000000000006,0.1835594737994587
0.9790000000000006,0.0009165968286865356,0.9790000000000006,0.1822545551206708
0.9900000000000007,0.000720445476173247,0.9900000000000007,0.1810356248161421
1.001000000000001,0.0005635484819129173,1.001000000000001,0.1798928396165003
1.012,0.0004389239464054664,1.012,0.1788177011642771
1.023,0.0003405537475188249,1.023,0.1778029176464107
1.034,0.0002633498750312758,1.034,0.1768422538513902
1.045,0.0002030779126279758,1.045,0.1759303832588767
1.056,0.0001562583413004444,1.056,0.1750627508722817
1.067,0.0001200612503576233,1.067,0.174235451222065
1.078,9.220452233977633e-05,1.078,0.1734451228317501
1.089,7.086036048130516e-05,1.089,0.1726888582487975
1.1,5.457116222552357e-05,1.1,0.1719641275054677
